"ID","TRUCK_ID","STATION_ID","STATION_TYPE","BUFFER","FINISHED","STATUS","START_TIME","END_TIME","TRUCK_LOAD"
1031,33,4,Unload,Output,Yes,sag,"2,93074654408593","3,11730209964148",
1032,40,4,Unload,Processing,Yes,d,"2,93074654408593","2,95675348853037",300
1033,35,2,Shovel,Input,Yes,cc,"2,93514087664136","2,93514087664136",
1034,35,2,Shovel,Processing,Yes,c,"2,93514087664136","2,93514184052074",300
1035,35,2,Shovel,Output,Yes,v,"2,93514184052074","3,32660850718741",
1036,4,5,Shovel,Input,Yes,cc,"2,93982304038405","2,93982304038405",
1037,4,5,Shovel,Processing,Yes,c,"2,93982304038405","2,93982402891442",300
1038,4,5,Shovel,Output,Yes,v,"2,93982402891442","3,27254625113664",
1039,95,2,Shovel,Input,Yes,cc,"2,95341503507692","2,95341503507692",
1040,95,2,Shovel,Processing,Yes,c,"2,95341503507692","2,9534159989563",300
1041,95,2,Shovel,Output,Yes,v,"2,9534159989563","3,34488266562297",
1042,40,4,Unload,Output,Yes,sag,"2,95675348853037","3,07216858286999",
1043,89,4,Unload,Processing,Yes,d,"2,95675348853037","3,13595487741926",300
1044,32,2,Shovel,Input,Yes,cc,"2,97871321075259","2,97871321075259",
1045,32,2,Shovel,Processing,Yes,c,"2,97871321075259","2,97871417463198",300
1046,32,2,Shovel,Output,Yes,v,"2,97871417463198","3,37018084129864",
1047,31,1,Shovel,Input,Yes,cc,"2,98097693266492","2,98097693266492",
1048,31,1,Shovel,Processing,Yes,c,"2,98097693266492","2,98097916467825",300
1049,31,1,Shovel,Output,Yes,v,"2,98097916467825","3,41193371013279",
1050,39,5,Unload,Output,Yes,sag,"2,98372615441914","3,12297615441914",
1051,47,5,Unload,Processing,Yes,d,"2,98372615441914","3,00209643219691",300
1052,47,5,Unload,Output,Yes,sag,"3,00209643219691","3,1379500907335",
1053,53,5,Unload,Processing,Yes,d,"3,00209643219691","3,01691115441914",300
1054,26,5,Shovel,Input,Yes,cc,"3,01583726553025","3,01583726553025",
1055,26,5,Shovel,Processing,Yes,c,"3,01583726553025","3,01583825406062",300
1056,26,5,Shovel,Output,Yes,v,"3,01583825406062","3,34856047628284",
1057,53,5,Unload,Output,Yes,sag,"3,01691115441914","3,17843615441914",
1058,61,5,Unload,Processing,Yes,d,"3,01691115441914","3,06498976553025",300
1059,14,10,Shovel,Input,Yes,cc,"3,03640947769026","3,03640947769026",
1060,14,10,Shovel,Processing,Yes,c,"3,03640947769026","3,03641090303191",300
1061,14,10,Shovel,Output,Yes,v,"3,03641090303191","3,34585534747636",
1062,16,6,Shovel,Input,Yes,cc,"3,03858251406826","3,03858251406826",
1063,16,6,Shovel,Processing,Yes,c,"3,03858251406826","3,0385840875869",300
1064,16,6,Shovel,Output,Yes,v,"3,0385840875869","3,3746465875869",
1065,19,7,Shovel,Input,Yes,cc,"3,04631094884783","3,04631094884783",
1066,19,7,Shovel,Processing,Yes,c,"3,04631094884783","3,04631238104474",300
1067,19,7,Shovel,Output,Yes,v,"3,04631238104474","3,31364571437808",
1068,80,10,Shovel,Input,Yes,cc,"3,04717137710936","3,04717137710936",
1069,80,10,Shovel,Processing,Yes,c,"3,04717137710936","3,04717280245101",300
1070,80,10,Shovel,Output,Yes,v,"3,04717280245101","3,43939502467323",
1071,61,5,Unload,Output,Yes,sag,"3,06498976553025","3,23834873988922",
1072,68,5,Unload,Processing,Yes,d,"3,06498976553025","3,08433004330802",300
1073,40,2,Shovel,Input,Yes,cc,"3,07216858286999","3,07216858286999",
1074,40,2,Shovel,Processing,Yes,c,"3,07216858286999","3,07216954674938",300
1075,40,2,Shovel,Output,Yes,v,"3,07216954674938","3,46363621341604",
1076,68,5,Unload,Output,Yes,sag,"3,08433004330802","3,16390147187945",
1077,73,5,Unload,Processing,Yes,d,"3,08433004330802","3,24207698775247",300
1078,5,4,Unload,Input,Yes,cd,"3,08834306352087","5,62241626630815",
1079,62,4,Unload,Input,Yes,cd,"3,09120465269229","5,63380515519704",
1080,81,1,Shovel,Input,Yes,cc,"3,09259361431653","3,09259361431653",
1081,81,1,Shovel,Processing,Yes,c,"3,09259361431653","3,09259584632987",300
1082,81,1,Shovel,Output,Yes,v,"3,09259584632987","3,52355039178441",
1083,33,10,Shovel,Input,Yes,cc,"3,11730209964148","3,11730209964148",
1084,33,10,Shovel,Processing,Yes,c,"3,11730209964148","3,11730352498313",300
1085,33,10,Shovel,Output,Yes,v,"3,11730352498313","3,50952574720535",
1086,39,10,Shovel,Input,Yes,cc,"3,12297615441914","3,12297615441914",
1087,39,10,Shovel,Processing,Yes,c,"3,12297615441914","3,12297757976079",300
1088,39,10,Shovel,Output,Yes,v,"3,12297757976079","3,43242202420523",
1089,60,5,Unload,Input,Yes,cd,"3,12695896149107","4,26794004330803",
1090,89,4,Unload,Output,Yes,sag,"3,13595487741926","3,25573487741926",
1091,30,4,Unload,Processing,Yes,d,"3,13595487741926","3,15660959964148",300
1092,47,10,Shovel,Input,Yes,cc,"3,1379500907335","3,1379500907335",
1093,47,10,Shovel,Processing,Yes,c,"3,1379500907335","3,13795151607515",300
1094,47,10,Shovel,Output,Yes,v,"3,13795151607515","3,53017373829737",
1095,30,4,Unload,Output,Yes,sag,"3,15660959964148","3,32509608612797",
1096,65,4,Unload,Processing,Yes,d,"3,15660959964148","3,19069293297482",300
1097,68,10,Shovel,Input,Yes,cc,"3,16390147187945","3,16390147187945",
1098,68,10,Shovel,Processing,Yes,c,"3,16390147187945","3,16390289722111",300
1099,68,10,Shovel,Output,Yes,v,"3,16390289722111","3,47334734166555",
1100,53,2,Shovel,Input,Yes,cc,"3,17843615441914","3,17843615441914",
1101,53,2,Shovel,Processing,Yes,c,"3,17843615441914","3,17843711829852",300
1102,53,2,Shovel,Output,Yes,v,"3,17843711829852","3,56990378496519",
1103,65,4,Unload,Output,Yes,sag,"3,19069293297482","3,30361600989789",
1104,98,4,Unload,Processing,Yes,d,"3,19069293297482","3,29950237741926",300
1105,66,10,Shovel,Input,Yes,cc,"3,22812693266492","3,22812693266492",
1106,66,10,Shovel,Processing,Yes,c,"3,22812693266492","3,22812835800657",300
1107,66,10,Shovel,Output,Yes,v,"3,22812835800657","3,62035058022879",
1108,61,2,Shovel,Input,Yes,cc,"3,23834873988922","3,23834873988922",
1109,61,2,Shovel,Processing,Yes,c,"3,23834873988922","3,2383497037686",300
1110,61,2,Shovel,Output,Yes,v,"3,2383497037686","3,62981637043527",
1111,73,5,Unload,Output,Yes,sag,"3,24207698775247","3,36732143219691",
1112,77,5,Unload,Processing,Yes,d,"3,24207698775247","3,2538653210858",300
1113,34,5,Unload,Input,Yes,cd,"3,24330581130792","4,2819853210858",
1114,9,4,Unload,Input,Yes,cd,"3,24973080766305","5,83066626630815",
1115,77,5,Unload,Output,Yes,sag,"3,2538653210858","3,34821826226227",
1116,82,5,Unload,Processing,Yes,d,"3,2538653210858","3,26121920997469",300
1117,89,5,Shovel,Input,Yes,cc,"3,25573487741926","3,25573487741926",
1118,89,5,Shovel,Processing,Yes,c,"3,25573487741926","3,25573586594963",300
1119,89,5,Shovel,Output,Yes,v,"3,25573586594963","3,58845808817185",
1120,82,5,Unload,Output,Yes,sag,"3,26121920997469","3,3931303210858",
1121,96,5,Unload,Processing,Yes,d,"3,26121920997469","3,26469143219691",300
1122,96,5,Unload,Output,Yes,sag,"3,26469143219691","3,40514795393605",
1123,15,5,Unload,Processing,Yes,d,"3,26469143219691","3,28867948775247",300
1124,4,4,Unload,Input,Yes,cd,"3,27254625113664","5,85761071075259",
1125,15,5,Unload,Output,Yes,sag,"3,28867948775247","3,36026485360613",
1126,48,5,Unload,Processing,Yes,d,"3,28867948775247","3,36499893219691",300
1127,98,4,Unload,Output,Yes,sag,"3,29950237741926","3,42171976872361",
1128,11,4,Unload,Processing,Yes,d,"3,29950237741926","3,31555404408593",300
1129,65,2,Shovel,Input,Yes,cc,"3,30361600989789","3,30361600989789",
1130,65,2,Shovel,Processing,Yes,c,"3,30361600989789","3,30361697377728",300
1131,65,2,Shovel,Output,Yes,v,"3,30361697377728","3,69508364044394",
1132,19,5,Unload,Input,Yes,cd,"3,31364571437808","4,32925809886358",
1133,11,4,Unload,Output,Yes,sag,"3,31555404408593","3,45814928218116",
1134,38,4,Unload,Processing,Yes,d,"3,31555404408593","3,3473318218637",300
1135,18,4,Unload,Input,Yes,cd,"3,31697375228545","5,87252737741926",
1136,30,5,Shovel,Input,Yes,cc,"3,32509608612797","3,32509608612797",
1137,30,5,Shovel,Processing,Yes,c,"3,32509608612797","3,32509707465834",300
1138,30,5,Shovel,Output,Yes,v,"3,32509707465834","3,65781929688056",
1139,35,4,Unload,Input,Yes,cd,"3,32660850718741","6,84836071075259",
1140,75,6,Shovel,Input,Yes,cc,"3,33990532954783","3,33990532954783",
1141,75,6,Shovel,Processing,Yes,c,"3,33990532954783","3,33990690306647",300
1142,75,6,Shovel,Output,Yes,v,"3,33990690306647","3,67596940306647",
1143,95,4,Unload,Input,Yes,cd,"3,34488266562297","6,86342487741926",
1144,14,5,Unload,Input,Yes,cd,"3,34585534747636","4,35536920997469",
1145,38,4,Unload,Output,Yes,sag,"3,3473318218637","3,4878818218637",
1146,49,4,Unload,Processing,Yes,d,"3,3473318218637","3,40497071075259",300
1147,77,7,Shovel,Input,Yes,cc,"3,34821826226227","3,34821826226227",
1148,77,7,Shovel,Processing,Yes,c,"3,34821826226227","3,34821969445919",300
1149,77,7,Shovel,Output,Yes,v,"3,34821969445919","3,61555302779252",
1150,26,4,Unload,Input,Yes,cd,"3,34856047628284","6,88653598853037",
1151,15,10,Shovel,Input,Yes,cc,"3,36026485360613","3,36026485360613",
1152,15,10,Shovel,Processing,Yes,c,"3,36026485360613","3,36026627894778",300
1153,15,10,Shovel,Output,Yes,v,"3,36026627894778","3,66971072339222",
1154,48,5,Unload,Output,Yes,sag,"3,36499893219691","3,46755448775247",
1155,56,5,Unload,Processing,Yes,d,"3,36499893219691","3,38623976553025",300
1156,73,6,Shovel,Input,Yes,cc,"3,36732143219691","3,36732143219691",
1157,73,6,Shovel,Processing,Yes,c,"3,36732143219691","3,36732300571556",300
1158,73,6,Shovel,Output,Yes,v,"3,36732300571556","3,70338550571555",
1159,32,4,Unload,Input,Yes,cd,"3,37018084129864","6,90289015519704",
1160,16,4,Unload,Input,Yes,cd,"3,3746465875869","6,91764321075259",
1161,56,5,Unload,Output,Yes,sag,"3,38623976553025","3,54721595600644",
1162,84,5,Unload,Processing,Yes,d,"3,38623976553025","3,48068420997469",300
1163,82,6,Shovel,Input,Yes,cc,"3,3931303210858","3,3931303210858",
1164,82,6,Shovel,Processing,Yes,c,"3,3931303210858","3,39313189460445",300
1165,82,6,Shovel,Output,Yes,v,"3,39313189460445","3,72919439460444",
1166,49,4,Unload,Output,Yes,sag,"3,40497071075259","3,54108434711623",
1167,45,4,Unload,Processing,Yes,d,"3,40497071075259","3,4172093218637",300
1168,96,2,Shovel,Input,Yes,cc,"3,40514795393605","3,40514795393605",
1169,96,2,Shovel,Processing,Yes,c,"3,40514795393605","3,40514891781543",300
1170,96,2,Shovel,Output,Yes,v,"3,40514891781543","3,7966155844821",
1171,31,3,Unload,Input,Yes,cd,"3,41193371013279","3,41193371013279",
1172,31,3,Unload,Processing,Yes,d,"3,41193371013279","3,42738815457724",300
1173,45,4,Unload,Output,Yes,sag,"3,4172093218637","3,5969593218637",
1174,51,4,Unload,Processing,Yes,d,"3,4172093218637","3,43539459964148",300
1175,98,6,Shovel,Input,Yes,cc,"3,42171976872361","3,42171976872361",
1176,98,6,Shovel,Processing,Yes,c,"3,42171976872361","3,42172134224225",300
1177,98,6,Shovel,Output,Yes,v,"3,42172134224225","3,75778384224225",
1178,31,3,Unload,Output,Yes,sag,"3,42738815457724","4,12413815457724",
1179,39,5,Unload,Input,Yes,cd,"3,43242202420523","4,41293865441914",
1180,51,4,Unload,Output,Yes,sag,"3,43539459964148","3,54512929351903",
1181,22,4,Unload,Processing,Yes,d,"3,43539459964148","3,49370265519704",300
1182,80,5,Unload,Input,Yes,cd,"3,43939502467323","4,49793865441914",
1183,11,5,Shovel,Input,Yes,cc,"3,45814928218116","3,45814928218116",
1184,11,5,Shovel,Processing,Yes,c,"3,45814928218116","3,45815027071154",300
1185,11,5,Shovel,Output,Yes,v,"3,45815027071154","3,79087249293376",
1186,40,4,Unload,Input,Yes,cd,"3,46363621341604","7,02661321075259",
1187,48,2,Shovel,Input,Yes,cc,"3,46755448775247","3,46755448775247",
1188,48,2,Shovel,Processing,Yes,c,"3,46755448775247","3,46755545163185",300
1189,48,2,Shovel,Output,Yes,v,"3,46755545163185","3,85902211829852",
1190,68,5,Unload,Input,Yes,cd,"3,47334734166555","4,51082059886358",
1191,84,5,Unload,Output,Yes,sag,"3,48068420997469","3,61815229508107",
1192,64,5,Unload,Processing,Yes,d,"3,48068420997469","3,49535087664136",300
1193,38,6,Shovel,Input,Yes,cc,"3,4878818218637","3,4878818218637",
1194,38,6,Shovel,Processing,Yes,c,"3,4878818218637","3,48788339538235",300
1195,38,6,Shovel,Output,Yes,v,"3,48788339538235","3,82394589538235",
1196,22,4,Unload,Output,Yes,sag,"3,49370265519704","4,03070265519704",
1197,57,4,Unload,Processing,Yes,d,"3,49370265519704","3,50073959964148",300
1198,64,5,Unload,Output,Yes,sag,"3,49535087664136","3,63511278140326",
1199,91,5,Unload,Processing,Yes,d,"3,49535087664136","3,51233226553025",373
1200,57,4,Unload,Output,Yes,sag,"3,50073959964148","3,68209443835116",
1201,17,4,Unload,Processing,Yes,d,"3,50073959964148","4,53974765519704",300
1202,33,5,Unload,Input,Yes,cd,"3,50952574720535","4,53016087664136",
1203,91,5,Unload,Output,Yes,sag,"3,51233226553025","3,66287280607079",
1204,6,5,Unload,Processing,Yes,d,"3,51233226553025","3,54520254330803",300
1205,81,3,Unload,Input,Yes,cd,"3,52355039178441","3,52355039178441",
1206,81,3,Unload,Processing,Yes,d,"3,52355039178441","3,60862983622886",300
1207,47,5,Unload,Input,Yes,cd,"3,53017373829737","4,54743865441914",
1208,49,5,Shovel,Input,Yes,cc,"3,54108434711623","3,54108434711623",
1209,49,5,Shovel,Processing,Yes,c,"3,54108434711623","3,5410853356466",300
1210,49,5,Shovel,Output,Yes,v,"3,5410853356466","3,87380755786882",
1211,3,1,Shovel,Input,Yes,cc,"3,54259246394295","3,54259246394295",
1212,3,1,Shovel,Processing,Yes,c,"3,54259246394295","3,54259469595628",300
1213,3,1,Shovel,Output,Yes,v,"3,54259469595628","3,97354924141082",
1214,51,6,Shovel,Input,Yes,cc,"3,54512929351903","3,54512929351903",
1215,51,6,Shovel,Processing,Yes,c,"3,54512929351903","3,54513086703767",300
1216,51,6,Shovel,Output,Yes,v,"3,54513086703767","3,88119336703767",
1217,6,5,Unload,Output,Yes,sag,"3,54520254330803","3,63551023561572",
1218,24,5,Unload,Processing,Yes,d,"3,54520254330803","3,56327670997469",300
1219,56,2,Shovel,Input,Yes,cc,"3,54721595600644","3,54721595600644",
1220,56,2,Shovel,Processing,Yes,c,"3,54721595600644","3,54721691988582",300
1221,56,2,Shovel,Output,Yes,v,"3,54721691988582","3,93868358655249",
1222,24,5,Unload,Output,Yes,sag,"3,56327670997469","3,74274893219691",
1223,37,5,Unload,Processing,Yes,d,"3,56327670997469","3,56350809886358",300
1224,37,5,Unload,Output,Yes,sag,"3,56350809886358","3,73229597765146",
1225,59,5,Unload,Processing,Yes,d,"3,56350809886358","3,57517476553025",300
1226,53,4,Unload,Input,Yes,cd,"3,56990378496519","7,05262015519704",
1227,59,5,Unload,Output,Yes,sag,"3,57517476553025","3,73240732366978",
1228,41,5,Unload,Processing,Yes,d,"3,57517476553025","3,59545254330803",300
1229,89,4,Unload,Input,Yes,cd,"3,58845808817185","7,06743487741926",
1230,41,5,Unload,Output,Yes,sag,"3,59545254330803","3,77157754330803",
1231,97,5,Unload,Processing,Yes,d,"3,59545254330803","3,62510059886358",300
1232,45,10,Shovel,Input,Yes,cc,"3,5969593218637","3,5969593218637",
1233,45,10,Shovel,Processing,Yes,c,"3,5969593218637","3,59696074720535",300
1234,45,10,Shovel,Output,Yes,v,"3,59696074720535","3,98918296942758",
1235,81,3,Unload,Output,Yes,sag,"3,60862983622886","4,08189398717225",
1236,77,5,Unload,Input,Yes,cd,"3,61555302779252","4,56580893219691",
1237,84,2,Shovel,Input,Yes,cc,"3,61815229508107","3,61815229508107",
1238,84,2,Shovel,Processing,Yes,c,"3,61815229508107","3,61815325896046",300
1239,84,2,Shovel,Output,Yes,v,"3,61815325896046","4,00961992562712",
1240,66,5,Unload,Input,Yes,cd,"3,62035058022879","4,57759726553025",
1241,97,5,Unload,Output,Yes,sag,"3,62510059886358","3,7450154924806",
1242,50,5,Unload,Processing,Yes,d,"3,62510059886358","3,71268004330803",300
1243,61,4,Unload,Input,Yes,cd,"3,62981637043527","7,24663626630815",
1244,64,10,Shovel,Input,Yes,cc,"3,63511278140326","3,63511278140326",
1245,64,10,Shovel,Processing,Yes,c,"3,63511278140326","3,63511420674492",300
1246,64,10,Shovel,Output,Yes,v,"3,63511420674492","4,02733642896714",
1247,6,10,Shovel,Input,Yes,cc,"3,63551023561572","3,63551023561572",
1248,6,10,Shovel,Processing,Yes,c,"3,63551023561572","3,63551166095737",300
1249,6,10,Shovel,Output,Yes,v,"3,63551166095737","4,02773388317959",
1250,30,4,Unload,Input,Yes,cd,"3,65781929688056","7,29471487741926",
1251,91,10,Shovel,Input,Yes,cc,"3,66287280607079","3,66287280607079",
1252,91,10,Shovel,Processing,Yes,c,"3,66287280607079","3,66287395245817",373
1253,91,10,Shovel,Output,Yes,v,"3,66287395245817","4,0550961746804",
1254,15,5,Unload,Input,Yes,cd,"3,66971072339222","4,59773615441914",
1255,75,4,Unload,Input,Yes,cd,"3,67596940306647","7,31536959964148",
1256,57,6,Shovel,Input,Yes,cc,"3,68209443835116","3,68209443835116",
1257,57,6,Shovel,Processing,Yes,c,"3,68209443835116","3,6820960118698",300
1258,57,6,Shovel,Output,Yes,v,"3,6820960118698","4,0181585118698",
1259,65,4,Unload,Input,Yes,cd,"3,69508364044394","7,34086959964148",
1260,73,4,Unload,Input,Yes,cd,"3,70338550571555","7,37495293297482",
1261,50,5,Unload,Output,Yes,sag,"3,71268004330803","3,84723323479739",
1262,43,5,Unload,Processing,Yes,d,"3,71268004330803","3,7501603210858",373
1263,82,4,Unload,Input,Yes,cd,"3,72919439460444","7,53269987741926",
1264,37,10,Shovel,Input,Yes,cc,"3,73229597765146","3,73229597765146",
1265,37,10,Shovel,Processing,Yes,c,"3,73229597765146","3,73229740299311",300
1266,37,10,Shovel,Output,Yes,v,"3,73229740299311","4,04174184743756",
1267,59,2,Shovel,Input,Yes,cc,"3,73240732366978","3,73240732366978",
1268,59,2,Shovel,Processing,Yes,c,"3,73240732366978","3,73240828754917",300
1269,59,2,Shovel,Output,Yes,v,"3,73240828754917","4,12387495421583",
1270,24,2,Shovel,Input,Yes,cc,"3,74274893219691","3,74274893219691",
1271,24,2,Shovel,Processing,Yes,c,"3,74274893219691","3,7427498960763",300
1272,24,2,Shovel,Output,Yes,v,"3,7427498960763","4,13421656274296",
1273,97,6,Shovel,Input,Yes,cc,"3,7450154924806","3,7450154924806",
1274,97,6,Shovel,Processing,Yes,c,"3,7450154924806","3,74501706599924",300
1275,97,6,Shovel,Output,Yes,v,"3,74501706599924","4,08107956599924",
1276,43,5,Unload,Output,Yes,sag,"3,7501603210858","3,81685695029929",
1277,69,5,Unload,Processing,Yes,d,"3,7501603210858","3,81009087664136",300
1278,98,4,Unload,Input,Yes,cd,"3,75778384224225","7,54005376630815",
1279,41,6,Shovel,Input,Yes,cc,"3,77157754330803","3,77157754330803",
1280,41,6,Shovel,Processing,Yes,c,"3,77157754330803","3,77157911682667",300
1281,41,6,Shovel,Output,Yes,v,"3,77157911682667","4,10764161682667",
1282,11,4,Unload,Input,Yes,cd,"3,79087249293376","7,64886321075259",
1283,96,4,Unload,Input,Yes,cd,"3,7966155844821","7,66491487741926",
1284,69,5,Unload,Output,Yes,sag,"3,81009087664136","3,96060369715418",
1285,88,5,Unload,Processing,Yes,d,"3,81009087664136","3,83827615441914",300
1286,43,6,Shovel,Input,Yes,cc,"3,81685695029929","3,81685695029929",
1287,43,6,Shovel,Processing,Yes,c,"3,81685695029929","3,81685821586388",373
1288,43,6,Shovel,Output,Yes,v,"3,81685821586388","4,15292071586388",
1289,38,4,Unload,Input,Yes,cd,"3,82394589538235","7,66838709964148",
1290,88,5,Unload,Output,Yes,sag,"3,83827615441914","4,00317859344353",
1291,10,5,Unload,Processing,Yes,d,"3,83827615441914","3,85332837664136",300
1292,50,5,Shovel,Input,Yes,cc,"3,84723323479739","3,84723323479739",
1293,50,5,Shovel,Processing,Yes,c,"3,84723323479739","3,84723422332776",300
1294,50,5,Shovel,Output,Yes,v,"3,84723422332776","4,17995644554998",
1295,10,5,Unload,Output,Yes,sag,"3,85332837664136","4,03676587664136",
1296,72,5,Unload,Processing,Yes,d,"3,85332837664136","3,92729309886358",300
1297,48,4,Unload,Input,Yes,cd,"3,85902211829852","7,70016487741926",
1298,49,4,Unload,Input,Yes,cd,"3,87380755786882","7,77648432186371",
1299,51,4,Unload,Input,Yes,cd,"3,88119336703767","7,83412321075259",
1300,72,5,Unload,Output,Yes,sag,"3,92729309886358","4,09010390967439",
1301,13,5,Unload,Processing,Yes,d,"3,92729309886358","4,05269004330802",300
1302,56,4,Unload,Input,Yes,cd,"3,93868358655249","7,85230848853037",
1303,69,10,Shovel,Input,Yes,cc,"3,96060369715418","3,96060369715418",
1304,69,10,Shovel,Processing,Yes,c,"3,96060369715418","3,96060512249583",300
1305,69,10,Shovel,Output,Yes,v,"3,96060512249583","4,35282734471805",
1306,3,3,Unload,Input,Yes,cd,"3,97354924141082","3,97354924141082",
